time, theta__error, theta_dot_error
0.193000, -0.508903, 2.857177
0.194000, -0.506069, 2.841269
0.195000, -0.503252, 2.825450
0.196000, -0.500450, 2.809718
0.197000, -0.497664, 2.794075
0.198000, -0.494893, 2.778518
0.199000, -0.492138, 2.763048
0.200000, -0.489398, 2.747664
0.201000, -0.486673, 2.732366
0.202000, -0.483963, 2.717153
0.203000, -0.481269, 2.702024
0.204000, -0.478590, 2.686980
0.205000, -0.475925, 2.672020
0.206000, -0.473275, 2.657143
0.207000, -0.470640, 2.642349
0.208000, -0.468020, 2.627637
0.209000, -0.465414, 2.613007
0.210000, -0.462823, 2.598459
0.211000, -0.460246, 2.583991
0.212000, -0.457684, 2.569604
0.213000, -0.455136, 2.555298
0.214000, -0.452602, 2.541071
0.215000, -0.450082, 2.526923
0.216000, -0.447576, 2.512854
0.217000, -0.445084, 2.498863
0.218000, -0.442606, 2.484950
0.219000, -0.440142, 2.471115
0.220000, -0.437692, 2.457356
0.221000, -0.435255, 2.443675
0.222000, -0.432832, 2.430069
0.223000, -0.430422, 2.416539
0.224000, -0.428025, 2.403085
0.225000, -0.425642, 2.389706
0.226000, -0.423273, 2.376401
0.227000, -0.420916, 2.363170
0.228000, -0.418573, 2.350012
0.229000, -0.416242, 2.336928
0.230000, -0.413925, 2.323917
0.231000, -0.411620, 2.310979
0.232000, -0.409329, 2.298112
0.233000, -0.407050, 2.285317
0.234000, -0.404784, 2.272593
0.235000, -0.402530, 2.259940
0.236000, -0.400289, 2.247358
0.237000, -0.398060, 2.234845
0.238000, -0.395844, 2.222403
0.239000, -0.393640, 2.210029
0.240000, -0.391449, 2.197725
0.241000, -0.389269, 2.185489
0.242000, -0.387102, 2.173321
0.243000, -0.384947, 2.161221
0.244000, -0.382804, 2.149188
0.245000, -0.380673, 2.137222
0.246000, -0.378553, 2.125323
0.247000, -0.376446, 2.113490
0.248000, -0.374350, 2.101723
0.249000, -0.372266, 2.090022
0.250000, -0.370193, 2.078385
0.251000, -0.368132, 2.066814
0.252000, -0.366082, 2.055307
0.253000, -0.364044, 2.043864
0.254000, -0.362017, 2.032484
0.255000, -0.360002, 2.021169
0.256000, -0.357998, 2.009916
0.257000, -0.356005, 1.998725
0.258000, -0.354023, 1.987597
0.259000, -0.352052, 1.976531
0.260000, -0.350091, 1.965527
0.261000, -0.348142, 1.954584
0.262000, -0.346204, 1.943702
0.263000, -0.344277, 1.932880
0.264000, -0.342360, 1.922119
0.265000, -0.340454, 1.911417
0.266000, -0.338558, 1.900775
0.267000, -0.336673, 1.890193
0.268000, -0.334799, 1.879669
0.269000, -0.332935, 1.869204
0.270000, -0.331082, 1.858797
0.271000, -0.329238, 1.848448
0.272000, -0.327405, 1.838157
0.273000, -0.325582, 1.827923
0.274000, -0.323770, 1.817746
0.275000, -0.321967, 1.807626
0.276000, -0.320175, 1.797562
0.277000, -0.318392, 1.787554
0.278000, -0.316619, 1.777602
0.279000, -0.314857, 1.767705
0.280000, -0.313104, 1.757863
0.281000, -0.311361, 1.748077
0.282000, -0.309627, 1.738344
0.283000, -0.307903, 1.728666
0.284000, -0.306189, 1.719042
0.285000, -0.304484, 1.709471
0.286000, -0.302789, 1.699954
0.287000, -0.301103, 1.690489
0.288000, -0.299427, 1.681077
0.289000, -0.297760, 1.671718
0.290000, -0.296102, 1.662411
0.291000, -0.294454, 1.653155
0.292000, -0.292814, 1.643952
0.293000, -0.291184, 1.634799
0.294000, -0.289563, 1.625697
0.295000, -0.287951, 1.616646
0.296000, -0.286348, 1.607646
0.297000, -0.284754, 1.598695
0.298000, -0.283168, 1.589795
0.299000, -0.281592, 1.580944
0.300000, -0.280024, 1.572142
0.301000, -0.278465, 1.563389
0.302000, -0.276915, 1.554685
0.303000, -0.275373, 1.546029
0.304000, -0.273840, 1.537422
0.305000, -0.272315, 1.528862
0.306000, -0.270799, 1.520350
0.307000, -0.269291, 1.511886
0.308000, -0.267792, 1.503469
0.309000, -0.266301, 1.495098
0.310000, -0.264819, 1.486774
0.311000, -0.263344, 1.478497
0.312000, -0.261878, 1.470265
0.313000, -0.260420, 1.462080
0.314000, -0.258970, 1.453940
0.315000, -0.257528, 1.445845
0.316000, -0.256095, 1.437796
0.317000, -0.254669, 1.429791
0.318000, -0.253251, 1.421831
0.319000, -0.251841, 1.413915
0.320000, -0.250439, 1.406043
0.321000, -0.249045, 1.398215
0.322000, -0.247658, 1.390430
0.323000, -0.246279, 1.382689
0.324000, -0.244908, 1.374991
0.325000, -0.243545, 1.367336
0.326000, -0.242189, 1.359724
0.327000, -0.240840, 1.352154
0.328000, -0.239500, 1.344626
0.329000, -0.238166, 1.337139
0.330000, -0.236840, 1.329695
0.331000, -0.235522, 1.322292
0.332000, -0.234210, 1.314930
0.333000, -0.232906, 1.307610
0.334000, -0.231610, 1.300330
0.335000, -0.230320, 1.293090
0.336000, -0.229038, 1.285891
0.337000, -0.227763, 1.278732
0.338000, -0.226495, 1.271613
0.339000, -0.225234, 1.264533
0.340000, -0.223980, 1.257493
0.341000, -0.222733, 1.250492
0.342000, -0.221493, 1.243530
0.343000, -0.220260, 1.236607
0.344000, -0.219033, 1.229722
0.345000, -0.217814, 1.222876
0.346000, -0.216601, 1.216068
0.347000, -0.215395, 1.209298
0.348000, -0.214196, 1.202565
0.349000, -0.213004, 1.195870
0.350000, -0.211818, 1.189212
0.351000, -0.210638, 1.182591
0.352000, -0.209466, 1.176007
0.353000, -0.208299, 1.169460
0.354000, -0.207140, 1.162949
0.355000, -0.205987, 1.156475
0.356000, -0.204840, 1.150036
0.357000, -0.203699, 1.143633
0.358000, -0.202565, 1.137266
0.359000, -0.201437, 1.130935
0.360000, -0.200316, 1.124638
0.361000, -0.199201, 1.118377
0.362000, -0.198092, 1.112151
0.363000, -0.196989, 1.105959
0.364000, -0.195892, 1.099802
0.365000, -0.194801, 1.093679
0.366000, -0.193717, 1.087590
0.367000, -0.192638, 1.081535
0.368000, -0.191566, 1.075514
0.369000, -0.190499, 1.069526
0.370000, -0.189439, 1.063571
0.371000, -0.188384, 1.057650
0.372000, -0.187335, 1.051762
0.373000, -0.186292, 1.045906
0.374000, -0.185255, 1.040083
0.375000, -0.184224, 1.034293
0.376000, -0.183198, 1.028535
0.377000, -0.182178, 1.022808
0.378000, -0.181164, 1.017114
0.379000, -0.180155, 1.011451
0.380000, -0.179152, 1.005820
0.381000, -0.178155, 1.000221
0.382000, -0.177163, 0.994652
0.383000, -0.176177, 0.989114
0.384000, -0.175196, 0.983608
0.385000, -0.174220, 0.978132
0.386000, -0.173250, 0.972686
0.387000, -0.172286, 0.967271
0.388000, -0.171327, 0.961886
0.389000, -0.170373, 0.956530
0.390000, -0.169424, 0.951205
0.391000, -0.168481, 0.945909
0.392000, -0.167543, 0.940643
0.393000, -0.166610, 0.935406
0.394000, -0.165683, 0.930199
0.395000, -0.164760, 0.925020
0.396000, -0.163843, 0.919870
0.397000, -0.162931, 0.914749
0.398000, -0.162024, 0.909656
0.399000, -0.161122, 0.904592
0.400000, -0.160224, 0.899555
0.401000, -0.159332, 0.894547
0.402000, -0.158445, 0.889567
0.403000, -0.157563, 0.884615
0.404000, -0.156686, 0.879690
0.405000, -0.155814, 0.874792
0.406000, -0.154946, 0.869922
0.407000, -0.154084, 0.865079
0.408000, -0.153226, 0.860262
0.409000, -0.152373, 0.855473
0.410000, -0.151524, 0.850710
0.411000, -0.150681, 0.845974
0.412000, -0.149842, 0.841264
0.413000, -0.149007, 0.836581
0.414000, -0.148178, 0.831923
0.415000, -0.147353, 0.827292
0.416000, -0.146533, 0.822686
0.417000, -0.145717, 0.818106
0.418000, -0.144905, 0.813551
0.419000, -0.144099, 0.809022
0.420000, -0.143296, 0.804518
0.421000, -0.142499, 0.800039
0.422000, -0.141705, 0.795585
0.423000, -0.140916, 0.791155
0.424000, -0.140132, 0.786751
0.425000, -0.139352, 0.782371
0.426000, -0.138576, 0.778015
0.427000, -0.137804, 0.773683
0.428000, -0.137037, 0.769376
0.429000, -0.136274, 0.765093
0.430000, -0.135515, 0.760833
0.431000, -0.134761, 0.756597
0.432000, -0.134011, 0.752385
0.433000, -0.133265, 0.748196
0.434000, -0.132523, 0.744031
0.435000, -0.131785, 0.739889
0.436000, -0.131051, 0.735769
0.437000, -0.130321, 0.731673
0.438000, -0.129596, 0.727600
0.439000, -0.128874, 0.723549
0.440000, -0.128157, 0.719521
0.441000, -0.127443, 0.715515
0.442000, -0.126734, 0.711531
0.443000, -0.126028, 0.707570
0.444000, -0.125327, 0.703631
0.445000, -0.124629, 0.699713
0.446000, -0.123935, 0.695818
0.447000, -0.123245, 0.691944
0.448000, -0.122559, 0.688092
0.449000, -0.121876, 0.684261
0.450000, -0.121198, 0.680451
0.451000, -0.120523, 0.676663
0.452000, -0.119852, 0.672896
0.453000, -0.119185, 0.669150
0.454000, -0.118521, 0.665424
0.455000, -0.117861, 0.661720
0.456000, -0.117205, 0.658036
0.457000, -0.116553, 0.654372
0.458000, -0.115904, 0.650729
0.459000, -0.115258, 0.647106
0.460000, -0.114617, 0.643503
0.461000, -0.113979, 0.639921
0.462000, -0.113344, 0.636358
0.463000, -0.112713, 0.632815
0.464000, -0.112085, 0.629292
0.465000, -0.111461, 0.625789
0.466000, -0.110841, 0.622305
0.467000, -0.110224, 0.618840
0.468000, -0.109610, 0.615395
0.469000, -0.109000, 0.611969
0.470000, -0.108393, 0.608562
0.471000, -0.107789, 0.605174
0.472000, -0.107189, 0.601805
0.473000, -0.106593, 0.598454
0.474000, -0.105999, 0.595122
0.475000, -0.105409, 0.591809
0.476000, -0.104822, 0.588514
0.477000, -0.104238, 0.585238
0.478000, -0.103658, 0.581980
0.479000, -0.103081, 0.578739
0.480000, -0.102507, 0.575517
0.481000, -0.101936, 0.572313
0.482000, -0.101369, 0.569127
0.483000, -0.100804, 0.565959
0.484000, -0.100243, 0.562808
0.485000, -0.099685, 0.559674
0.486000, -0.099130, 0.556558
0.487000, -0.098578, 0.553460
0.488000, -0.098029, 0.550379
0.489000, -0.097484, 0.547314
0.490000, -0.096941, 0.544267
0.491000, -0.096401, 0.541237
0.492000, -0.095864, 0.538224
0.493000, -0.095331, 0.535227
0.494000, -0.094800, 0.532248
0.495000, -0.094272, 0.529284
0.496000, -0.093747, 0.526338
0.497000, -0.093225, 0.523407
0.498000, -0.092706, 0.520493
0.499000, -0.092190, 0.517596
0.500000, -0.091677, 0.514714
0.501000, -0.091166, 0.511849
0.502000, -0.090659, 0.508999
0.503000, -0.090154, 0.506165
0.504000, -0.089652, 0.503347
0.505000, -0.089153, 0.500545
0.506000, -0.088657, 0.497758
0.507000, -0.088163, 0.494987
0.508000, -0.087672, 0.492231
0.509000, -0.087184, 0.489491
0.510000, -0.086699, 0.486766
0.511000, -0.086216, 0.484056
0.512000, -0.085736, 0.481361
0.513000, -0.085259, 0.478681
0.514000, -0.084784, 0.476016
0.515000, -0.084312, 0.473366
0.516000, -0.083843, 0.470730
0.517000, -0.083376, 0.468109
0.518000, -0.082912, 0.465503
0.519000, -0.082450, 0.462912
0.520000, -0.081991, 0.460335
0.521000, -0.081534, 0.457772
0.522000, -0.081080, 0.455223
0.523000, -0.080629, 0.452689
0.524000, -0.080180, 0.450168
0.525000, -0.079734, 0.447662
0.526000, -0.079290, 0.445170
0.527000, -0.078848, 0.442691
0.528000, -0.078409, 0.440227
0.529000, -0.077973, 0.437776
0.530000, -0.077539, 0.435339
0.531000, -0.077107, 0.432915
0.532000, -0.076678, 0.430505
0.533000, -0.076251, 0.428108
0.534000, -0.075826, 0.425725
0.535000, -0.075404, 0.423354
0.536000, -0.074984, 0.420997
0.537000, -0.074567, 0.418654
0.538000, -0.074152, 0.416323
0.539000, -0.073739, 0.414005
0.540000, -0.073328, 0.411700
0.541000, -0.072920, 0.409408
0.542000, -0.072514, 0.407129
0.543000, -0.072110, 0.404862
0.544000, -0.071709, 0.402608
0.545000, -0.071309, 0.400367
0.546000, -0.070912, 0.398138
0.547000, -0.070518, 0.395921
0.548000, -0.070125, 0.393717
0.549000, -0.069735, 0.391525
0.550000, -0.069346, 0.389345
0.551000, -0.068960, 0.387177
0.552000, -0.068576, 0.385022
0.553000, -0.068194, 0.382878
0.554000, -0.067815, 0.380747
0.555000, -0.067437, 0.378627
0.556000, -0.067062, 0.376519
0.557000, -0.066688, 0.374423
0.558000, -0.066317, 0.372338
0.559000, -0.065948, 0.370265
0.560000, -0.065581, 0.368204
0.561000, -0.065216, 0.366154
0.562000, -0.064852, 0.364115
0.563000, -0.064491, 0.362088
0.564000, -0.064132, 0.360072
0.565000, -0.063775, 0.358068
0.566000, -0.063420, 0.356074
0.567000, -0.063067, 0.354092
0.568000, -0.062716, 0.352120
0.569000, -0.062367, 0.350160
0.570000, -0.062020, 0.348210
0.571000, -0.061674, 0.346272
0.572000, -0.061331, 0.344344
0.573000, -0.060989, 0.342427
0.574000, -0.060650, 0.340520
0.575000, -0.060312, 0.338625
0.576000, -0.059976, 0.336739
0.577000, -0.059642, 0.334865
0.578000, -0.059310, 0.333000
0.579000, -0.058980, 0.331146
0.580000, -0.058652, 0.329303
0.581000, -0.058325, 0.327469
0.582000, -0.058000, 0.325646
0.583000, -0.057678, 0.323833
0.584000, -0.057356, 0.322030
0.585000, -0.057037, 0.320237
0.586000, -0.056720, 0.318455
0.587000, -0.056404, 0.316682
0.588000, -0.056090, 0.314918
0.589000, -0.055777, 0.313165
0.590000, -0.055467, 0.311422
0.591000, -0.055158, 0.309688
0.592000, -0.054851, 0.307964
0.593000, -0.054546, 0.306249
0.594000, -0.054242, 0.304544
0.595000, -0.053940, 0.302849
0.596000, -0.053640, 0.301163
0.597000, -0.053341, 0.299486
0.598000, -0.053044, 0.297818
0.599000, -0.052749, 0.296160
0.600000, -0.052455, 0.294512
0.601000, -0.052163, 0.292872
0.602000, -0.051872, 0.291241
0.603000, -0.051584, 0.289620
0.604000, -0.051296, 0.288007
0.605000, -0.051011, 0.286404
0.606000, -0.050727, 0.284809
0.607000, -0.050444, 0.283224
0.608000, -0.050163, 0.281647
0.609000, -0.049884, 0.280079
0.610000, -0.049606, 0.278520
0.611000, -0.049330, 0.276969
0.612000, -0.049056, 0.275427
0.613000, -0.048782, 0.273893
0.614000, -0.048511, 0.272369
0.615000, -0.048241, 0.270852
0.616000, -0.047972, 0.269344
0.617000, -0.047705, 0.267845
0.618000, -0.047439, 0.266353
0.619000, -0.047175, 0.264871
0.620000, -0.046913, 0.263396
0.621000, -0.046651, 0.261929
0.622000, -0.046392, 0.260471
0.623000, -0.046133, 0.259021
0.624000, -0.045877, 0.257579
0.625000, -0.045621, 0.256145
0.626000, -0.045367, 0.254719
0.627000, -0.045115, 0.253301
0.628000, -0.044863, 0.251890
0.629000, -0.044614, 0.250488
0.630000, -0.044365, 0.249093
0.631000, -0.044118, 0.247707
0.632000, -0.043873, 0.246328
0.633000, -0.043628, 0.244956
0.634000, -0.043385, 0.243592
0.635000, -0.043144, 0.242236
0.636000, -0.042904, 0.240888
0.637000, -0.042665, 0.239546
0.638000, -0.042427, 0.238213
0.639000, -0.042191, 0.236886
0.640000, -0.041956, 0.235568
0.641000, -0.041722, 0.234256
0.642000, -0.041490, 0.232952
0.643000, -0.041259, 0.231655
0.644000, -0.041029, 0.230365
0.645000, -0.040801, 0.229083
0.646000, -0.040574, 0.227807
0.647000, -0.040348, 0.226539
0.648000, -0.040123, 0.225278
0.649000, -0.039900, 0.224023
0.650000, -0.039678, 0.222776
0.651000, -0.039457, 0.221536
0.652000, -0.039237, 0.220302
0.653000, -0.039019, 0.219076
0.654000, -0.038801, 0.217856
0.655000, -0.038585, 0.216643
0.656000, -0.038371, 0.215437
0.657000, -0.038157, 0.214238
0.658000, -0.037944, 0.213045
0.659000, -0.037733, 0.211859
0.660000, -0.037523, 0.210679
0.661000, -0.037314, 0.209506
0.662000, -0.037106, 0.208340
0.663000, -0.036900, 0.207180
0.664000, -0.036694, 0.206026
0.665000, -0.036490, 0.204879
0.666000, -0.036287, 0.203739
0.667000, -0.036085, 0.202604
0.668000, -0.035884, 0.201476
0.669000, -0.035684, 0.200355
0.670000, -0.035485, 0.199239
0.671000, -0.035288, 0.198130
0.672000, -0.035091, 0.197027
0.673000, -0.034896, 0.195930
0.674000, -0.034702, 0.194839
0.675000, -0.034509, 0.193754
0.676000, -0.034316, 0.192676
0.677000, -0.034125, 0.191603
0.678000, -0.033935, 0.190536
0.679000, -0.033746, 0.189475
0.680000, -0.033558, 0.188420
0.681000, -0.033372, 0.187371
0.682000, -0.033186, 0.186328
0.683000, -0.033001, 0.185291
0.684000, -0.032817, 0.184259
0.685000, -0.032635, 0.183233
0.686000, -0.032453, 0.182213
0.687000, -0.032272, 0.181199
0.688000, -0.032093, 0.180190
0.689000, -0.031914, 0.179187
0.690000, -0.031736, 0.178189
0.691000, -0.031559, 0.177197
0.692000, -0.031384, 0.176210
0.693000, -0.031209, 0.175229
0.694000, -0.031035, 0.174254
0.695000, -0.030862, 0.173283
0.696000, -0.030691, 0.172319
0.697000, -0.030520, 0.171359
0.698000, -0.030350, 0.170405
0.699000, -0.030181, 0.169456
0.700000, -0.030013, 0.168513
0.701000, -0.029846, 0.167575
0.702000, -0.029679, 0.166642
0.703000, -0.029514, 0.165714
0.704000, -0.029350, 0.164791
0.705000, -0.029186, 0.163874
0.706000, -0.029024, 0.162962
0.707000, -0.028862, 0.162054
0.708000, -0.028702, 0.161152
0.709000, -0.028542, 0.160255
0.710000, -0.028383, 0.159363
0.711000, -0.028225, 0.158475
0.712000, -0.028068, 0.157593
0.713000, -0.027911, 0.156715
0.714000, -0.027756, 0.155843
0.715000, -0.027602, 0.154975
0.716000, -0.027448, 0.154112
0.717000, -0.027295, 0.153254
0.718000, -0.027143, 0.152401
0.719000, -0.026992, 0.151553
0.720000, -0.026842, 0.150709
0.721000, -0.026692, 0.149870
0.722000, -0.026544, 0.149035
0.723000, -0.026396, 0.148206
0.724000, -0.026249, 0.147380
0.725000, -0.026103, 0.146560
0.726000, -0.025957, 0.145744
0.727000, -0.025813, 0.144932
0.728000, -0.025669, 0.144125
0.729000, -0.025526, 0.143323
0.730000, -0.025384, 0.142525
0.731000, -0.025243, 0.141732
0.732000, -0.025102, 0.140942
0.733000, -0.024962, 0.140158
0.734000, -0.024823, 0.139377
0.735000, -0.024685, 0.138601
0.736000, -0.024548, 0.137830
0.737000, -0.024411, 0.137062
0.738000, -0.024275, 0.136299
0.739000, -0.024140, 0.135540
0.740000, -0.024006, 0.134786
0.741000, -0.023872, 0.134035
0.742000, -0.023739, 0.133289
0.743000, -0.023607, 0.132547
0.744000, -0.023475, 0.131809
0.745000, -0.023345, 0.131075
0.746000, -0.023215, 0.130345
0.747000, -0.023085, 0.129619
0.748000, -0.022957, 0.128898
0.749000, -0.022829, 0.128180
0.750000, -0.022702, 0.127466
0.751000, -0.022576, 0.126757
0.752000, -0.022450, 0.126051
0.753000, -0.022325, 0.125349
0.754000, -0.022201, 0.124651
0.755000, -0.022077, 0.123957
0.756000, -0.021954, 0.123267
0.757000, -0.021832, 0.122581
0.758000, -0.021710, 0.121898
0.759000, -0.021589, 0.121220
0.760000, -0.021469, 0.120545
0.761000, -0.021350, 0.119873
0.762000, -0.021231, 0.119206
0.763000, -0.021113, 0.118542
0.764000, -0.020995, 0.117882
0.765000, -0.020878, 0.117226
0.766000, -0.020762, 0.116573
0.767000, -0.020646, 0.115924
0.768000, -0.020531, 0.115279
0.769000, -0.020417, 0.114637
0.770000, -0.020303, 0.113999
0.771000, -0.020190, 0.113364
0.772000, -0.020078, 0.112733
0.773000, -0.019966, 0.112105
0.774000, -0.019855, 0.111481
0.775000, -0.019744, 0.110860
0.776000, -0.019634, 0.110243
0.777000, -0.019525, 0.109629
0.778000, -0.019416, 0.109019
0.779000, -0.019308, 0.108412
0.780000, -0.019201, 0.107808
0.781000, -0.019094, 0.107208
0.782000, -0.018987, 0.106611
0.783000, -0.018882, 0.106017
0.784000, -0.018777, 0.105427
0.785000, -0.018672, 0.104840
0.786000, -0.018568, 0.104256
0.787000, -0.018465, 0.103676
0.788000, -0.018362, 0.103099
0.789000, -0.018260, 0.102525
0.790000, -0.018158, 0.101954
0.791000, -0.018057, 0.101386
0.792000, -0.017956, 0.100822
0.793000, -0.017856, 0.100260
0.794000, -0.017757, 0.099702
0.795000, -0.017658, 0.099147
0.796000, -0.017560, 0.098595
0.797000, -0.017462, 0.098046
0.798000, -0.017365, 0.097500
0.799000, -0.017268, 0.096957
0.800000, -0.017172, 0.096417
0.801000, -0.017076, 0.095880
0.802000, -0.016981, 0.095347
0.803000, -0.016887, 0.094816
0.804000, -0.016793, 0.094288
0.805000, -0.016699, 0.093763
0.806000, -0.016606, 0.093241
0.807000, -0.016514, 0.092722
0.808000, -0.016422, 0.092205
0.809000, -0.016330, 0.091692
0.810000, -0.016239, 0.091181
0.811000, -0.016149, 0.090674
0.812000, -0.016059, 0.090169
0.813000, -0.015970, 0.089667
0.814000, -0.015881, 0.089168
0.815000, -0.015792, 0.088671
0.816000, -0.015704, 0.088177
0.817000, -0.015617, 0.087686
0.818000, -0.015530, 0.087198
0.819000, -0.015444, 0.086713
0.820000, -0.015358, 0.086230
