time,base_heading,distance_ball_base,distance_ball_hand
0.6870,2.0126,0.0000,0.0000
0.6880,2.0126,0.0000,0.0000
0.6890,2.0126,0.0000,0.0000
0.6900,2.0126,0.0000,0.0000
0.6910,2.0126,0.0000,0.0000
0.6920,2.0126,0.0000,0.0000
0.6930,2.0126,0.0000,0.0000
0.6940,2.0126,0.0000,0.0000
0.6950,2.0126,0.0000,0.0000
0.6960,2.0126,0.0000,0.0000
0.6970,2.0126,0.0000,0.0000
0.6980,2.0126,0.0000,0.0000
0.6990,2.0126,0.0000,0.0000
0.7000,2.0126,0.0000,0.0000
0.7010,2.0126,0.0000,0.0000
0.7020,2.0126,0.0000,0.0000
0.7030,2.0126,0.0000,0.0000
0.7040,2.0126,0.0000,0.0000
0.7050,2.0126,0.0000,0.0000
0.7060,2.0126,0.0000,0.0000
0.7070,2.0126,0.0000,0.0000
0.7080,2.0126,0.0000,0.0000
0.7090,2.0126,0.0000,0.0000
0.7100,2.0126,0.0000,0.0000
0.7110,2.0126,0.0000,0.0000
0.7120,2.0126,0.0000,0.0000
0.7130,2.0126,0.0000,0.0000
0.7140,2.0126,0.0000,0.0000
0.7150,2.0126,0.0000,0.0000
0.7160,2.0126,0.0000,0.0000
0.7170,2.0126,0.0000,0.0000
0.7180,2.0126,0.0000,0.0000
0.7190,2.0126,0.0000,0.0000
0.7200,2.0126,0.0000,0.0000
0.7210,2.0126,0.0000,0.0000
0.7220,2.0126,0.0000,0.0000
0.7230,2.0126,0.0000,0.0000
0.7240,2.0126,0.0000,0.0000
0.7250,2.0126,0.0000,0.0000
0.7260,2.0126,0.0000,0.0000
0.7270,2.0126,0.0000,0.0000
0.7280,2.0126,0.0000,0.0000
0.7290,2.0126,0.0000,0.0000
0.7300,2.0126,0.0000,0.0000
0.7310,2.0126,0.0000,0.0000
0.7320,2.0126,0.0000,0.0000
0.7330,2.0126,0.0000,0.0000
0.7340,2.0126,0.0000,0.0000
0.7350,2.0126,0.0000,0.0000
0.7360,2.0126,0.0000,0.0000
0.7370,2.0126,0.0000,0.0000
0.7380,2.0126,0.0000,0.0000
0.7390,2.0126,0.0000,0.0000
0.7400,2.0126,0.0000,0.0000
0.7410,2.0126,0.0000,0.0000
0.7420,2.0126,0.0000,0.0000
0.7430,2.0126,0.0000,0.0000
0.7440,2.0126,0.0000,0.0000
0.7450,2.0126,0.0000,0.0000
0.7460,2.0126,0.0000,0.0000
0.7470,2.0126,0.0000,0.0000
0.7480,2.0126,0.0000,0.0000
0.7490,2.0126,0.0000,0.0000
0.7500,2.0126,0.0000,0.0000
0.7510,2.0126,0.0000,0.0000
0.7520,2.0126,0.0000,0.0000
0.7530,2.0126,0.0000,0.0000
0.7540,2.0126,0.0000,0.0000
0.7550,2.0126,0.0000,0.0000
0.7560,2.0126,0.0000,0.0000
0.7570,2.0126,0.0000,0.0000
0.7580,2.0126,0.0000,0.0000
0.7590,2.0126,0.0000,0.0000
0.7600,2.0126,0.0000,0.0000
0.7610,2.0126,0.0000,0.0000
0.7620,2.6998,0.0000,0.0000
0.7630,-1.8162,0.0000,0.0000
0.7640,-1.8162,0.0000,0.0000
0.7650,-1.8162,0.0000,0.0000
0.7660,-1.8162,0.0000,0.0000
0.7670,-1.8162,0.0000,0.0000
0.7680,-1.8162,0.0000,0.0000
0.7690,-1.8162,0.0000,0.0000
0.7700,-1.8162,0.0000,0.0000
0.7710,-1.8162,0.0000,0.0000
0.7720,-1.8162,0.0000,0.0000
0.7730,-1.8162,0.0000,0.0000
0.7740,-1.8162,0.0000,0.0000
0.7750,-1.8162,0.0000,0.0000
0.7760,-1.8162,0.0000,0.0000
0.7770,-1.8162,0.0000,0.0000
0.7780,-1.8162,0.0000,0.0000
0.7790,-1.8162,0.0000,0.0000
0.7800,-1.8162,0.0000,0.0000
0.7810,-1.8162,0.0000,0.0000
0.7820,-1.8162,0.0000,0.0000
0.7830,-1.8162,0.0000,0.0000
0.7840,-1.8162,0.0000,0.0000
0.7850,-1.8162,0.0000,0.0000
0.7860,-1.8162,0.0000,0.0000
0.7870,-1.8162,0.0000,0.0000
0.7880,-1.8162,0.0000,0.0000
0.7890,-1.8162,0.0000,0.0000
0.7900,-1.8162,0.0000,0.0000
0.7910,-1.8162,0.0000,0.0000
0.7920,-1.8162,0.0000,0.0000
0.7930,-1.8162,0.0000,0.0000
0.7940,-1.8162,0.0000,0.0000
0.7950,-1.8162,0.0000,0.0000
0.7960,-1.8162,0.0000,0.0000
0.7970,-1.8162,0.0000,0.0000
0.7980,-1.8162,0.0000,0.0000
0.7990,-1.8162,0.0000,0.0000
0.8000,-1.8162,0.0000,0.0000
0.8010,-1.8162,0.0000,0.0000
0.8020,-1.8162,0.0000,0.0000
0.8030,-1.8162,0.0000,0.0000
0.8040,-1.8162,0.0000,0.0000
0.8050,-1.8162,0.0000,0.0000
0.8060,-1.8162,0.0000,0.0000
0.8070,-1.8162,0.0000,0.0000
0.8080,-1.8162,0.0000,0.0000
0.8090,-1.8162,0.0000,0.0000
0.8100,-1.8162,0.0000,0.0000
0.8110,-1.8162,0.0000,0.0000
0.8120,-1.8162,0.0000,0.0000
0.8130,-1.8162,0.0000,0.0000
0.8140,-1.8162,0.0000,0.0000
0.8150,-1.8162,0.0000,0.0000
0.8160,-1.8162,0.0000,0.0000
0.8170,-1.8162,0.0000,0.0000
0.8180,-1.8162,0.0000,0.0000
0.8190,-1.8162,0.0000,0.0000
0.8200,-1.8162,0.0000,0.0000
0.8210,-1.8162,0.0000,0.0000
0.8220,-1.8162,0.0000,0.0000
0.8230,-1.8162,0.0000,0.0000
0.8240,-1.8162,0.0000,0.0000
0.8250,-1.8162,0.0000,0.0000
0.8260,-1.8162,0.0000,0.0000
0.8270,-1.8162,0.0000,0.0000
0.8280,-1.8162,0.0000,0.0000
0.8290,-1.8162,0.0000,0.0000
0.8300,-1.8162,0.0000,0.0000
0.8310,-1.8162,0.0000,0.0000
0.8320,-1.8162,0.0000,0.0000
0.8330,-1.8162,0.0000,0.0000
0.8340,-1.8162,0.0000,0.0000
0.8350,-1.8162,0.0000,0.0000
0.8360,-1.8162,0.0000,0.0000
0.8370,-1.8162,0.0000,0.0000
0.8380,-1.8162,0.0000,0.0000
0.8390,-1.8162,0.0000,0.0000
0.8400,-1.8162,0.0000,0.0000
0.8410,-1.8162,0.0000,0.0000
0.8420,-1.8162,0.0000,0.0000
0.8430,-1.8162,0.0000,0.0000
0.8440,-1.8162,0.0000,0.0000
0.8450,-1.8162,0.0000,0.0000
0.8460,-1.8162,0.0000,0.0000
0.8470,-1.8162,0.0000,0.0000
0.8480,-1.8162,0.0000,0.0000
0.8490,-1.8162,0.0000,0.0000
0.8500,-1.8162,0.0000,0.0000
0.8510,-1.8162,0.0000,0.0000
0.8520,-1.8162,0.0000,0.0000
0.8530,-1.8162,0.0000,0.0000
0.8540,-1.8162,0.0000,0.0000
0.8550,-1.8162,0.0000,0.0000
0.8560,-1.8162,0.0000,0.0000
0.8570,-1.8162,0.0000,0.0000
0.8580,-1.8162,0.0000,0.0000
0.8590,-1.8162,0.0000,0.0000
0.8600,-1.8162,0.0000,0.0000
0.8610,-1.8162,0.0000,0.0000
0.8620,-1.8162,0.0000,0.0000
0.8630,-1.8162,0.0000,0.0000
0.8640,-1.8162,0.0000,0.0000
0.8650,-1.8162,0.0000,0.0000
0.8660,-1.8162,0.0000,0.0000
0.8670,-1.8162,0.0000,0.0000
0.8680,-1.8162,0.0000,0.0000
0.8690,-1.8162,0.0000,0.0000
0.8700,-1.8162,0.0000,0.0000
0.8710,-1.8162,0.0000,0.0000
0.8720,-1.8162,0.0000,0.0000
0.8730,-1.8162,0.0000,0.0000
0.8740,-1.8162,0.0000,0.0000
0.8750,-1.8162,0.0000,0.0000
0.8760,-1.8162,0.0000,0.0000
0.8770,-1.8162,0.0000,0.0000
0.8780,-1.8162,0.0000,0.0000
0.8790,-1.8162,0.0000,0.0000
0.8800,-1.8162,0.0000,0.0000
0.8810,-1.8162,0.0000,0.0000
0.8820,-1.8162,0.0000,0.0000
0.8830,-1.8162,0.0000,0.0000
0.8840,-1.8162,0.0000,0.0000
0.8850,-1.8162,0.0000,0.0000
0.8860,-1.8162,0.0000,0.0000
0.8870,-1.8162,0.0000,0.0000
0.8880,-1.8162,0.0000,0.0000
0.8890,-1.8162,0.0000,0.0000
0.8900,-1.8162,0.0000,0.0000
0.8910,-1.8162,0.0000,0.0000
0.8920,-1.8162,0.0000,0.0000
0.8930,-1.8162,0.0000,0.0000
0.8940,-1.8162,0.0000,0.0000
0.8950,-1.8162,0.0000,0.0000
0.8960,-1.8162,0.0000,0.0000
0.8970,-1.8162,0.0000,0.0000
0.8980,-1.8162,0.0000,0.0000
0.8990,-1.8162,0.0000,0.0000
0.9000,-1.8162,0.0000,0.0000
0.9010,-1.8162,0.0000,0.0000
0.9020,-1.8162,0.0000,0.0000
0.9030,-1.8162,0.0000,0.0000
0.9040,-1.8162,0.0000,0.0000
0.9050,-1.8162,0.0000,0.0000
0.9060,-1.8162,0.0000,0.0000
0.9070,-1.8162,0.0000,0.0000
0.9080,-1.8162,0.0000,0.0000
0.9090,-1.8162,0.0000,0.0000
0.9100,-1.8162,0.0000,0.0000
0.9110,-1.8162,0.0000,0.0000
0.9120,-1.8162,0.0000,0.0000
0.9130,-1.8162,0.0000,0.0000
0.9140,-1.8162,0.0000,0.0000
0.9150,-1.8162,0.0000,0.0000
0.9160,-1.8162,0.0000,0.0000
0.9170,-1.8162,0.0000,0.0000
0.9180,-1.8162,0.0000,0.0000
0.9190,-1.8162,0.0000,0.0000
0.9200,-1.8162,0.0000,0.0000
0.9210,-1.8162,0.0000,0.0000
0.9220,-1.8162,0.0000,0.0000
0.9230,-1.8162,0.0000,0.0000
0.9240,-1.8162,0.0000,0.0000
0.9250,-1.8162,0.0000,0.0000
0.9260,-1.8162,0.0000,0.0000
0.9270,-1.8162,0.0000,0.0000
0.9280,-1.8162,0.0000,0.0000
0.9290,-1.8162,0.0000,0.0000
0.9300,-1.8162,0.0000,0.0000
0.9310,-1.8162,0.0000,0.0000
0.9320,-1.8162,0.0000,0.0000
0.9330,-1.8162,0.0000,0.0000
0.9340,-1.8162,0.0000,0.0000
0.9350,-1.8162,0.0000,0.0000
0.9360,-1.8162,0.0000,0.0000
0.9370,-1.8162,0.0000,0.0000
0.9380,-1.8162,0.0000,0.0000
0.9390,-1.8162,0.0000,0.0000
0.9400,-1.8162,0.0000,0.0000
0.9410,-1.8162,0.0000,0.0000
0.9420,-1.8162,0.0000,0.0000
0.9430,-1.8162,0.0000,0.0000
0.9440,-1.8162,0.0000,0.0000
0.9450,-1.8162,0.0000,0.0000
0.9460,-1.8162,0.0000,0.0000
0.9470,-1.8162,0.0000,0.0000
0.9480,-1.8162,0.0000,0.0000
0.9490,-1.8162,0.0000,0.0000
0.9500,-1.8162,0.0000,0.0000
0.9510,-1.8162,0.0000,0.0000
0.9520,-1.8162,0.0000,0.0000
0.9530,-1.8162,0.0000,0.0000
0.9540,-1.8162,0.0000,0.0000
0.9550,-1.8162,0.0000,0.0000
0.9560,-1.8162,0.0000,0.0000
0.9570,-1.8162,0.0000,0.0000
0.9580,-1.8162,0.0000,0.0000
0.9590,-1.8162,0.0000,0.0000
0.9600,-1.8162,0.0000,0.0000
0.9610,-1.8162,0.0000,0.0000
0.9620,-1.8162,0.0000,0.0000
0.9630,-0.9327,0.0000,0.0000
0.9640,-0.9327,0.0000,0.0000
0.9650,-0.9327,0.0000,0.0000
0.9660,-0.9327,0.0000,0.0000
0.9670,-0.9327,0.0000,0.0000
0.9680,-0.9327,0.0000,0.0000
0.9690,-0.9327,0.0000,0.0000
0.9700,-0.9327,0.0000,0.0000
0.9710,-0.9327,0.0000,0.0000
0.9720,-0.9327,0.0000,0.0000
0.9730,-0.9327,0.0000,0.0000
0.9740,-0.9327,0.0000,0.0000
0.9750,-0.9327,0.0000,0.0000
0.9760,-0.9327,0.0000,0.0000
0.9770,-0.9327,0.0000,0.0000
0.9780,-0.9327,0.0000,0.0000
0.9790,-0.9327,0.0000,0.0000
0.9800,-0.9327,0.0000,0.0000
0.9810,-0.9327,0.0000,0.0000
0.9820,-0.9327,0.0000,0.0000
0.9830,-0.9327,0.0000,0.0000
0.9840,-0.9327,0.0000,0.0000
0.9850,-0.9327,0.0000,0.0000
0.9860,-0.9327,0.0000,0.0000
0.9870,-0.9327,0.0000,0.0000
0.9880,-0.9327,0.0000,0.0000
0.9890,-0.9327,0.0000,0.0000
0.9900,-0.9327,0.0000,0.0000
0.9910,-0.9327,0.0000,0.0000
0.9920,-0.9327,0.0000,0.0000
0.9930,-0.9327,0.0000,0.0000
0.9940,-0.9327,0.0000,0.0000
0.9950,-0.9327,0.0000,0.0000
0.9960,-0.9327,0.0000,0.0000
0.9970,-0.9327,0.0000,0.0000
0.9980,-0.9327,0.0000,0.0000
0.9990,-0.9327,0.0000,0.0000
1.0000,-0.9327,0.0000,0.0000
1.0010,-0.9327,0.0000,0.0000
1.0020,-0.9327,0.0000,0.0000
1.0030,-0.9327,0.0000,0.0000
1.0040,-0.9327,0.0000,0.0000
1.0050,-0.9327,0.0000,0.0000
1.0060,-0.9327,0.0000,0.0000
1.0070,-0.9327,0.0000,0.0000
1.0080,-0.9327,0.0000,0.0000
1.0090,-0.9327,0.0000,0.0000
1.0100,-0.9327,0.0000,0.0000
1.0110,-0.9327,0.0000,0.0000
1.0120,-0.9327,0.0000,0.0000
1.0130,-0.9327,0.0000,0.0000
1.0140,-0.9327,0.0000,0.0000
1.0150,-0.9327,0.0000,0.0000
1.0160,-0.9327,0.0000,0.0000
1.0170,-0.9327,0.0000,0.0000
1.0180,-0.9327,0.0000,0.0000
1.0190,-0.9327,0.0000,0.0000
1.0200,-0.9327,0.0000,0.0000
1.0210,-0.9327,0.0000,0.0000
1.0220,-0.9327,0.0000,0.0000
1.0230,-0.9327,0.0000,0.0000
1.0240,-0.9327,0.0000,0.0000
1.0250,-0.9327,0.0000,0.0000
1.0260,-0.9327,0.0000,0.0000
1.0270,-0.9327,0.0000,0.0000
1.0280,-0.9327,0.0000,0.0000
1.0290,-0.9327,0.0000,0.0000
1.0300,-0.9327,0.0000,0.0000
1.0310,-0.9327,0.0000,0.0000
1.0320,-0.9327,0.0000,0.0000
1.0330,-0.9327,0.0000,0.0000
1.0340,-0.9327,0.0000,0.0000
1.0350,-0.9327,0.0000,0.0000
1.0360,-0.9327,0.0000,0.0000
1.0370,-0.9327,0.0000,0.0000
1.0380,-0.9327,0.0000,0.0000
1.0390,-0.9327,0.0000,0.0000
1.0400,-0.9327,0.0000,0.0000
1.0410,-0.9327,0.0000,0.0000
1.0420,-0.9327,0.0000,0.0000
1.0430,-0.9327,0.0000,0.0000
1.0440,-0.9327,0.0000,0.0000
1.0450,-0.9327,0.0000,0.0000
1.0460,-0.9327,0.0000,0.0000
1.0470,-0.9327,0.0000,0.0000
1.0480,-0.9327,0.0000,0.0000
1.0490,-0.9327,0.0000,0.0000
1.0500,-0.9327,0.0000,0.0000
1.0510,-0.9327,0.0000,0.0000
1.0520,-0.9327,0.0000,0.0000
1.0530,-0.9327,0.0000,0.0000
1.0540,-0.9327,0.0000,0.0000
1.0550,-0.9327,0.0000,0.0000
1.0560,-0.9327,0.0000,0.0000
1.0570,-0.9327,0.0000,0.0000
1.0580,-0.9327,0.0000,0.0000
1.0590,-0.9327,0.0000,0.0000
1.0600,-0.9327,0.0000,0.0000
1.0610,-0.9327,0.0000,0.0000
1.0620,-0.9327,0.0000,0.0000
1.0630,-0.9327,0.0000,0.0000
1.0640,-0.9327,0.0000,0.0000
1.0650,-0.9327,0.0000,0.0000
1.0660,-0.9327,0.0000,0.0000
1.0670,-0.9327,0.0000,0.0000
1.0680,-0.9327,0.0000,0.0000
1.0690,-0.9327,0.0000,0.0000
1.0700,-0.9327,0.0000,0.0000
1.0710,-0.9327,0.0000,0.0000
1.0720,-0.9327,0.0000,0.0000
1.0730,-0.9327,0.0000,0.0000
1.0740,-0.9327,0.0000,0.0000
1.0750,-0.9327,0.0000,0.0000
1.0760,-0.9327,0.0000,0.0000
1.0770,-0.9327,0.0000,0.0000
1.0780,-0.9327,0.0000,0.0000
1.0790,-0.9327,0.0000,0.0000
1.0800,-0.9327,0.0000,0.0000
1.0810,-0.9327,0.0000,0.0000
1.0820,-0.9327,0.0000,0.0000
1.0830,-0.9327,0.0000,0.0000
1.0840,-0.9327,0.0000,0.0000
1.0850,-0.9327,0.0000,0.0000
1.0860,-0.9327,0.0000,0.0000
1.0870,-0.9327,0.0000,0.0000
1.0880,-0.9327,0.0000,0.0000
1.0890,-0.9327,0.0000,0.0000
1.0900,-0.9327,0.0000,0.0000
1.0910,-0.9327,0.0000,0.0000
1.0920,-0.9327,0.0000,0.0000
1.0930,-0.9327,0.0000,0.0000
1.0940,-0.9327,0.0000,0.0000
1.0950,-0.9327,0.0000,0.0000
1.0960,-0.9327,0.0000,0.0000
1.0970,-0.9327,0.0000,0.0000
1.0980,-0.9327,0.0000,0.0000
1.0990,-0.9327,0.0000,0.0000
1.1000,-0.9327,0.0000,0.0000
1.1010,-0.9327,0.0000,0.0000
1.1020,-0.9327,0.0000,0.0000
1.1030,-0.9327,0.0000,0.0000
1.1040,-0.9327,0.0000,0.0000
1.1050,-0.9327,0.0000,0.0000
1.1060,-0.9327,0.0000,0.0000
1.1070,-0.9327,0.0000,0.0000
1.1080,-0.9327,0.0000,0.0000
1.1090,-0.9327,0.0000,0.0000
1.1100,-0.9327,0.0000,0.0000
1.1110,-0.9327,0.0000,0.0000
1.1120,-0.9327,0.0000,0.0000
1.1130,-0.9327,0.0000,0.0000
1.1140,-0.9327,0.0000,0.0000
1.1150,-0.9327,0.0000,0.0000
1.1160,-0.9327,0.0000,0.0000
1.1170,-0.9327,0.0000,0.0000
1.1180,-0.9327,0.0000,0.0000
1.1190,-0.9327,0.0000,0.0000
1.1200,-0.9327,0.0000,0.0000
1.1210,-0.9327,0.0000,0.0000
1.1220,-0.9327,0.0000,0.0000
1.1230,-0.9327,0.0000,0.0000
1.1240,-0.9327,0.0000,0.0000
1.1250,-0.9327,0.0000,0.0000
1.1260,-0.9327,0.0000,0.0000
1.1270,-0.9327,0.0000,0.0000
1.1280,-0.9327,0.0000,0.0000
1.1290,-0.9327,0.0000,0.0000
1.1300,-0.9327,0.0000,0.0000
1.1310,-0.9327,0.0000,0.0000
1.1320,-0.9327,0.0000,0.0000
1.1330,-0.9327,0.0000,0.0000
1.1340,-0.9327,0.0000,0.0000
1.1350,-0.9327,0.0000,0.0000
1.1360,-0.9327,0.0000,0.0000
1.1370,-0.9327,0.0000,0.0000
1.1380,-0.9327,0.0000,0.0000
1.1390,-0.9327,0.0000,0.0000
1.1400,-0.9327,0.0000,0.0000
1.1410,-0.9327,0.0000,0.0000
1.1420,-0.9327,0.0000,0.0000
1.1430,-0.9327,0.0000,0.0000
1.1440,-0.9327,0.0000,0.0000
1.1450,-0.9327,0.0000,0.0000
1.1460,-0.9327,0.0000,0.0000
1.1470,-0.9327,0.0000,0.0000
1.1480,-0.9327,0.0000,0.0000
1.1490,-0.9327,0.0000,0.0000
1.1500,-0.9327,0.0000,0.0000
1.1510,-0.9327,0.0000,0.0000
1.1520,-0.9327,0.0000,0.0000
1.1530,-0.9327,0.0000,0.0000
1.1540,-0.9327,0.0000,0.0000
1.1550,-0.9327,0.0000,0.0000
1.1560,-0.9327,0.0000,0.0000
1.1570,-0.9327,0.0000,0.0000
1.1580,-0.9327,0.0000,0.0000
1.1590,-0.9327,0.0000,0.0000
1.1600,-0.9327,0.0000,0.0000
1.1610,-0.9327,0.0000,0.0000
1.1620,-0.9327,0.0000,0.0000
1.1630,-0.9327,0.0000,0.0000
1.1640,1.8162,0.0000,0.0000
1.1650,1.8162,0.0000,0.0000
1.1660,1.8162,0.0000,0.0000
1.1670,1.8162,0.0000,0.0000
1.1680,1.8162,0.0000,0.0000
1.1690,1.8162,0.0000,0.0000
1.1700,1.8162,0.0000,0.0000
1.1710,1.8162,0.0000,0.0000
1.1720,1.8162,0.0000,0.0000
1.1730,1.8162,0.0000,0.0000
1.1740,1.8162,0.0000,0.0000
1.1750,1.8162,0.0000,0.0000
1.1760,1.8162,0.0000,0.0000
1.1770,1.8162,0.0000,0.0000
1.1780,1.8162,0.0000,0.0000
1.1790,1.8162,0.0000,0.0000
1.1800,1.8162,0.0000,0.0000
1.1810,1.8162,0.0000,0.0000
1.1820,1.8162,0.0000,0.0000
1.1830,1.8162,0.0000,0.0000
1.1840,1.8162,0.0000,0.0000
1.1850,1.8162,0.0000,0.0000
1.1860,1.8162,0.0000,0.0000
1.1870,1.8162,0.0000,0.0000
1.1880,1.8162,0.0000,0.0000
1.1890,1.8162,0.0000,0.0000
1.1900,1.8162,0.0000,0.0000
1.1910,1.8162,0.0000,0.0000
1.1920,1.8162,0.0000,0.0000
1.1930,1.8162,0.0000,0.0000
1.1940,1.8162,0.0000,0.0000
1.1950,1.8162,0.0000,0.0000
1.1960,1.8162,0.0000,0.0000
1.1970,1.8162,0.0000,0.0000
1.1980,1.8162,0.0000,0.0000
1.1990,1.8162,0.0000,0.0000
1.2000,1.8162,0.0000,0.0000
1.2010,1.8162,0.0000,0.0000
1.2020,1.8162,0.0000,0.0000
1.2030,1.8162,0.0000,0.0000
1.2040,1.8162,0.0000,0.0000
1.2050,1.8162,0.0000,0.0000
1.2060,1.8162,0.0000,0.0000
1.2070,1.8162,0.0000,0.0000
1.2080,1.8162,0.0000,0.0000
1.2090,1.8162,0.0000,0.0000
1.2100,1.8162,0.0000,0.0000
1.2110,1.8162,0.0000,0.0000
1.2120,1.8162,0.0000,0.0000
1.2130,1.8162,0.0000,0.0000
1.2140,1.8162,0.0000,0.0000
1.2150,1.8162,0.0000,0.0000
1.2160,1.8162,0.0000,0.0000
1.2170,1.8162,0.0000,0.0000
1.2180,1.8162,0.0000,0.0000
1.2190,1.8162,0.0000,0.0000
1.2200,1.8162,0.0000,0.0000
1.2210,1.8162,0.0000,0.0000
1.2220,1.8162,0.0000,0.0000
1.2230,1.8162,0.0000,0.0000
1.2240,1.8162,0.0000,0.0000
1.2250,1.8162,0.0000,0.0000
1.2260,1.8162,0.0000,0.0000
1.2270,1.8162,0.0000,0.0000
1.2280,1.8162,0.0000,0.0000
1.2290,1.8162,0.0000,0.0000
1.2300,1.8162,0.0000,0.0000
1.2310,1.8162,0.0000,0.0000
1.2320,1.8162,0.0000,0.0000
1.2330,1.8162,0.0000,0.0000
1.2340,1.8162,0.0000,0.0000
1.2350,1.8162,0.0000,0.0000
1.2360,1.8162,0.0000,0.0000
1.2370,1.8162,0.0000,0.0000
1.2380,1.8162,0.0000,0.0000
1.2390,1.8162,0.0000,0.0000
1.2400,1.8162,0.0000,0.0000
1.2410,1.8162,0.0000,0.0000
1.2420,1.8162,0.0000,0.0000
1.2430,1.8162,0.0000,0.0000
1.2440,1.8162,0.0000,0.0000
1.2450,1.8162,0.0000,0.0000
1.2460,1.8162,0.0000,0.0000
1.2470,1.8162,0.0000,0.0000
1.2480,1.8162,0.0000,0.0000
1.2490,1.8162,0.0000,0.0000
1.2500,1.8162,0.0000,0.0000
1.2510,1.8162,0.0000,0.0000
1.2520,1.8162,0.0000,0.0000
1.2530,1.8162,0.0000,0.0000
1.2540,1.8162,0.0000,0.0000
1.2550,1.8162,0.0000,0.0000
1.2560,1.8162,0.0000,0.0000
1.2570,1.8162,0.0000,0.0000
1.2580,1.8162,0.0000,0.0000
1.2590,1.8162,0.0000,0.0000
1.2600,1.8162,0.0000,0.0000
1.2610,1.8162,0.0000,0.0000
1.2620,1.8162,0.0000,0.0000
1.2630,1.8162,0.0000,0.0000
1.2640,1.8162,0.0000,0.0000
1.2650,1.8162,0.0000,0.0000
1.2660,1.8162,0.0000,0.0000
1.2670,1.8162,0.0000,0.0000
1.2680,1.8162,0.0000,0.0000
1.2690,1.8162,0.0000,0.0000
1.2700,1.8162,0.0000,0.0000
1.2710,1.8162,0.0000,0.0000
1.2720,1.8162,0.0000,0.0000
1.2730,1.8162,0.0000,0.0000
1.2740,1.8162,0.0000,0.0000
1.2750,1.8162,0.0000,0.0000
1.2760,1.8162,0.0000,0.0000
1.2770,1.8162,0.0000,0.0000
1.2780,1.8162,0.0000,0.0000
1.2790,1.8162,0.0000,0.0000
1.2800,1.8162,0.0000,0.0000
1.2810,1.8162,0.0000,0.0000
1.2820,1.8162,0.0000,0.0000
1.2830,1.8162,0.0000,0.0000
1.2840,1.8162,0.0000,0.0000
1.2850,1.8162,0.0000,0.0000
1.2860,1.8162,0.0000,0.0000
1.2870,1.8162,0.0000,0.0000
1.2880,1.8162,0.0000,0.0000
1.2890,1.8162,0.0000,0.0000
1.2900,1.8162,0.0000,0.0000
1.2910,1.8162,0.0000,0.0000
1.2920,1.8162,0.0000,0.0000
1.2930,1.8162,0.0000,0.0000
1.2940,1.8162,0.0000,0.0000
1.2950,1.8162,0.0000,0.0000
1.2960,1.8162,0.0000,0.0000
1.2970,1.8162,0.0000,0.0000
1.2980,1.8162,0.0000,0.0000
1.2990,1.8162,0.0000,0.0000
1.3000,1.8162,0.0000,0.0000
1.3010,1.8162,0.0000,0.0000
1.3020,1.8162,0.0000,0.0000
1.3030,1.8162,0.0000,0.0000
1.3040,1.8162,0.0000,0.0000
1.3050,1.8162,0.0000,0.0000
1.3060,1.8162,0.0000,0.0000
1.3070,1.8162,0.0000,0.0000
1.3080,1.8162,0.0000,0.0000
1.3090,1.8162,0.0000,0.0000
1.3100,1.8162,0.0000,0.0000
1.3110,1.8162,0.0000,0.0000
1.3120,1.8162,0.0000,0.0000
1.3130,1.8162,0.0000,0.0000
1.3140,1.8162,0.0000,0.0000
1.3150,1.8162,0.0000,0.0000
1.3160,1.8162,0.0000,0.0000
1.3170,1.8162,0.0000,0.0000
1.3180,1.8162,0.0000,0.0000
1.3190,1.8162,0.0000,0.0000
1.3200,1.8162,0.0000,0.0000
1.3210,1.8162,0.0000,0.0000
1.3220,1.8162,0.0000,0.0000
1.3230,1.8162,0.0000,0.0000
1.3240,1.8162,0.0000,0.0000
1.3250,1.8162,0.0000,0.0000
1.3260,-4.5015,0.0000,0.0000
1.3270,-4.5102,0.0000,0.0000
1.3280,-4.5190,0.0000,0.0000
1.3290,-4.5277,0.0000,0.0000
1.3300,-4.5365,0.0000,0.0000
1.3310,-4.5452,0.0000,0.0000
1.3320,-4.5540,0.0000,0.0000
1.3330,-4.5627,0.0000,0.0000
1.3340,-4.5715,0.0000,0.0000
1.3350,-4.5802,0.0000,0.0000
1.3360,-4.5889,0.0000,0.0000
1.3370,-4.5977,0.0000,0.0000
1.3380,-4.6064,0.0000,0.0000
1.3390,-4.6151,0.0000,0.0000
1.3400,-4.6238,0.0000,0.0000
1.3410,-4.6325,0.0000,0.0000
1.3420,-4.6412,0.0000,0.0000
1.3430,-4.6499,0.0000,0.0000
1.3440,-4.6586,0.0000,0.0000
1.3450,-4.6673,0.0000,0.0000
1.3460,-4.6759,0.0000,0.0000
1.3470,-4.6846,0.0000,0.0000
1.3480,-4.6933,0.0000,0.0000
1.3490,-4.7019,0.0000,0.0000
1.3500,-4.7106,0.0000,0.0000
1.3510,1.5639,0.0000,0.0000
1.3520,1.5553,0.0000,0.0000
1.3530,1.5466,0.0000,0.0000
1.3540,1.5380,0.0000,0.0000
1.3550,1.5294,0.0000,0.0000
1.3560,1.5207,0.0000,0.0000
1.3570,1.5121,0.0000,0.0000
1.3580,1.5035,0.0000,0.0000
1.3590,1.4949,0.0000,0.0000
1.3600,1.4863,0.0000,0.0000
1.3610,1.4777,0.0000,0.0000
1.3620,1.4691,0.0000,0.0000
1.3630,1.4605,0.0000,0.0000
