time,arm_x_y_error
0.618000,0.915696
0.619000,0.913744
0.620000,0.911768
0.621000,0.909767
0.622000,0.907742
0.623000,0.905693
0.624000,0.903621
0.625000,0.901526
0.626000,0.899408
0.627000,0.897268
0.628000,0.895105
0.629000,0.892922
0.630000,0.890717
0.631000,0.888490
0.632000,0.886244
0.633000,0.883977
0.634000,0.881690
0.635000,0.879383
0.636000,0.877057
0.637000,0.874713
0.638000,0.872349
0.639000,0.869967
0.640000,0.867568
0.641000,0.865151
0.642000,0.862716
0.643000,0.860265
0.644000,0.857797
0.645000,0.855312
0.646000,0.852812
0.647000,0.850296
0.648000,0.847764
0.649000,0.845218
0.650000,0.842657
0.651000,0.840081
0.652000,0.837492
0.653000,0.834889
0.654000,0.832272
0.655000,0.829642
0.656000,0.826999
0.657000,0.824344
0.658000,0.821677
0.659000,0.818997
0.660000,0.816306
0.661000,0.813604
0.662000,0.810891
0.663000,0.808167
0.664000,0.805432
0.665000,0.802688
0.666000,0.799933
0.667000,0.797169
0.668000,0.794396
0.669000,0.791614
0.670000,0.788823
0.671000,0.786023
0.672000,0.783216
0.673000,0.780400
0.674000,0.777577
0.675000,0.774747
0.676000,0.771910
0.677000,0.769066
0.678000,0.766215
0.679000,0.763358
0.680000,0.760495
0.681000,0.757627
0.682000,0.754753
0.683000,0.751873
0.684000,0.748989
0.685000,0.746100
0.686000,0.743206
0.687000,0.740309
0.688000,0.737407
0.689000,0.734502
0.690000,0.731593
0.691000,0.728681
0.692000,0.725766
0.693000,0.722848
0.694000,0.719927
0.695000,0.717004
0.696000,0.714079
0.697000,0.711153
0.698000,0.708224
0.699000,0.705294
0.700000,0.702363
0.701000,0.699431
0.702000,0.696498
0.703000,0.693565
0.704000,0.690631
0.705000,0.687697
0.706000,0.684763
0.707000,0.681829
0.708000,0.678896
0.709000,0.675963
0.710000,0.673032
0.711000,0.670101
0.712000,0.667171
0.713000,0.664243
0.714000,0.661316
0.715000,0.658392
0.716000,0.655469
0.717000,0.652548
0.718000,0.649629
0.719000,0.646713
0.720000,0.643800
0.721000,0.640889
0.722000,0.637982
0.723000,0.635077
0.724000,0.632176
0.725000,0.629278
0.726000,0.626384
0.727000,0.623494
0.728000,0.620607
0.729000,0.617725
0.730000,0.614847
0.731000,0.611973
0.732000,0.609104
0.733000,0.606239
0.734000,0.603379
0.735000,0.600524
0.736000,0.597674
0.737000,0.594829
0.738000,0.591989
0.739000,0.589155
0.740000,0.586327
0.741000,0.583504
0.742000,0.580687
0.743000,0.577876
0.744000,0.575070
0.745000,0.572271
0.746000,0.569479
0.747000,0.566692
0.748000,0.563912
0.749000,0.561139
0.750000,0.558372
0.751000,0.555612
0.752000,0.552859
0.753000,0.550113
0.754000,0.547374
0.755000,0.544642
0.756000,0.541917
0.757000,0.539199
0.758000,0.536489
0.759000,0.533787
0.760000,0.531092
0.761000,0.528405
0.762000,0.525725
0.763000,0.523054
0.764000,0.520390
0.765000,0.517734
0.766000,0.515086
0.767000,0.512446
0.768000,0.509815
0.769000,0.507191
0.770000,0.504576
0.771000,0.501969
0.772000,0.499371
0.773000,0.496781
0.774000,0.494200
0.775000,0.491627
0.776000,0.489063
0.777000,0.486508
0.778000,0.483961
0.779000,0.481423
0.780000,0.478894
0.781000,0.476374
0.782000,0.473862
0.783000,0.471360
0.784000,0.468867
0.785000,0.466382
0.786000,0.463907
0.787000,0.461441
0.788000,0.458984
0.789000,0.456536
0.790000,0.454097
0.791000,0.451668
0.792000,0.449248
0.793000,0.446837
0.794000,0.444435
0.795000,0.442043
0.796000,0.439660
0.797000,0.437287
0.798000,0.434923
0.799000,0.432568
0.800000,0.430223
0.801000,0.427887
0.802000,0.425561
0.803000,0.423244
0.804000,0.420937
0.805000,0.418639
0.806000,0.416351
0.807000,0.414072
0.808000,0.411803
0.809000,0.409543
0.810000,0.407293
0.811000,0.405053
0.812000,0.402822
0.813000,0.400600
0.814000,0.398389
0.815000,0.396187
0.816000,0.393994
0.817000,0.391811
0.818000,0.389637
0.819000,0.387474
0.820000,0.385319
0.821000,0.383175
0.822000,0.381039
0.823000,0.378914
0.824000,0.376798
0.825000,0.374691
0.826000,0.372594
0.827000,0.370507
0.828000,0.368429
0.829000,0.366360
0.830000,0.364302
0.831000,0.362252
0.832000,0.360212
0.833000,0.358182
0.834000,0.356161
0.835000,0.354149
0.836000,0.352147
0.837000,0.350154
0.838000,0.348171
0.839000,0.346197
0.840000,0.344233
0.841000,0.342277
0.842000,0.340331
0.843000,0.338395
0.844000,0.336467
0.845000,0.334549
0.846000,0.332641
0.847000,0.330741
0.848000,0.328851
0.849000,0.326970
0.850000,0.325098
0.851000,0.323235
0.852000,0.321381
0.853000,0.319536
0.854000,0.317701
0.855000,0.315874
0.856000,0.314057
0.857000,0.312248
0.858000,0.310449
0.859000,0.308658
0.860000,0.306877
0.861000,0.305104
0.862000,0.303340
0.863000,0.301585
0.864000,0.299839
0.865000,0.298102
0.866000,0.296373
0.867000,0.294653
0.868000,0.292942
0.869000,0.291240
0.870000,0.289546
0.871000,0.287861
0.872000,0.286184
0.873000,0.284516
0.874000,0.282857
0.875000,0.281206
0.876000,0.279564
0.877000,0.277930
0.878000,0.276304
0.879000,0.274687
0.880000,0.273078
0.881000,0.271478
0.882000,0.269885
0.883000,0.268301
0.884000,0.266726
0.885000,0.265158
0.886000,0.263599
0.887000,0.262048
0.888000,0.260505
0.889000,0.258970
0.890000,0.257443
0.891000,0.255924
0.892000,0.254413
0.893000,0.252910
0.894000,0.251415
0.895000,0.249928
0.896000,0.248449
0.897000,0.246978
0.898000,0.245514
0.899000,0.244058
0.900000,0.242610
0.901000,0.241170
0.902000,0.239737
0.903000,0.238312
0.904000,0.236894
0.905000,0.235484
0.906000,0.234082
0.907000,0.232687
0.908000,0.231299
0.909000,0.229919
0.910000,0.228547
0.911000,0.227182
0.912000,0.225824
0.913000,0.224473
0.914000,0.223130
0.915000,0.221794
0.916000,0.220465
0.917000,0.219143
0.918000,0.217829
0.919000,0.216522
0.920000,0.215221
0.921000,0.213928
0.922000,0.212642
0.923000,0.211363
0.924000,0.210090
0.925000,0.208825
0.926000,0.207567
0.927000,0.206315
0.928000,0.205070
0.929000,0.203832
0.930000,0.202601
0.931000,0.201377
0.932000,0.200159
0.933000,0.198948
0.934000,0.197743
0.935000,0.196545
0.936000,0.195354
0.937000,0.194169
0.938000,0.192991
0.939000,0.191819
0.940000,0.190654
0.941000,0.189495
0.942000,0.188343
0.943000,0.187197
0.944000,0.186057
0.945000,0.184923
0.946000,0.183796
0.947000,0.182675
0.948000,0.181560
0.949000,0.180452
0.950000,0.179349
0.951000,0.178253
0.952000,0.177162
0.953000,0.176078
0.954000,0.175000
0.955000,0.173928
0.956000,0.172861
0.957000,0.171801
0.958000,0.170747
0.959000,0.169698
0.960000,0.168655
0.961000,0.167619
0.962000,0.166587
0.963000,0.165562
0.964000,0.164543
0.965000,0.163529
0.966000,0.162520
0.967000,0.161518
0.968000,0.160521
0.969000,0.159529
0.970000,0.158544
0.971000,0.157563
0.972000,0.156588
0.973000,0.155619
0.974000,0.154655
0.975000,0.153697
0.976000,0.152744
0.977000,0.151796
0.978000,0.150854
0.979000,0.149917
0.980000,0.148985
0.981000,0.148058
0.982000,0.147137
0.983000,0.146221
0.984000,0.145310
0.985000,0.144404
0.986000,0.143504
0.987000,0.142608
0.988000,0.141718
0.989000,0.140832
0.990000,0.139952
0.991000,0.139076
0.992000,0.138206
0.993000,0.137340
0.994000,0.136480
0.995000,0.135624
0.996000,0.134773
0.997000,0.133927
0.998000,0.133086
0.999000,0.132250
1.000000,0.131418
1.001000,0.130591
1.002000,0.129769
1.003000,0.128951
1.004000,0.128139
1.005000,0.127330
1.006000,0.126527
1.007000,0.125728
1.008000,0.124933
1.009000,0.124143
1.010000,0.123358
1.011000,0.122577
1.012000,0.121801
1.013000,0.121029
1.014000,0.120261
1.015000,0.119498
1.016000,0.118740
1.017000,0.117985
1.018000,0.117235
1.019000,0.116490
1.020000,0.115748
1.021000,0.115011
1.022000,0.114278
1.023000,0.113549
1.024000,0.112825
1.025000,0.112105
1.026000,0.111389
1.027000,0.110677
1.028000,0.109969
1.029000,0.109265
1.030000,0.108565
1.031000,0.107869
1.032000,0.107178
1.033000,0.106490
1.034000,0.105806
1.035000,0.105127
1.036000,0.104451
1.037000,0.103779
1.038000,0.103111
1.039000,0.102447
1.040000,0.101787
1.041000,0.101131
1.042000,0.100478
1.043000,0.099829
1.044000,0.099184
1.045000,0.098543
1.046000,0.097906
1.047000,0.097272
1.048000,0.096642
1.049000,0.096016
1.050000,0.095393
1.051000,0.094774
1.052000,0.094159
1.053000,0.093547
1.054000,0.092938
1.055000,0.092334
1.056000,0.091733
1.057000,0.091135
1.058000,0.090541
1.059000,0.089950
1.060000,0.089363
1.061000,0.088780
1.062000,0.088199
1.063000,0.087623
1.064000,0.087049
1.065000,0.086479
1.066000,0.085912
1.067000,0.085349
1.068000,0.084789
1.069000,0.084232
1.070000,0.083679
1.071000,0.083129
1.072000,0.082582
1.073000,0.082038
1.074000,0.081498
1.075000,0.080961
1.076000,0.080427
1.077000,0.079896
1.078000,0.079368
1.079000,0.078844
1.080000,0.078322
1.081000,0.077804
1.082000,0.077289
1.083000,0.076776
1.084000,0.076267
1.085000,0.075761
1.086000,0.075258
1.087000,0.074758
1.088000,0.074261
1.089000,0.073767
1.090000,0.073276
1.091000,0.072788
1.092000,0.072302
1.093000,0.071820
1.094000,0.071341
1.095000,0.070864
1.096000,0.070390
1.097000,0.069920
1.098000,0.069452
1.099000,0.068986
1.100000,0.068524
1.101000,0.068064
1.102000,0.067608
1.103000,0.067153
1.104000,0.066702
1.105000,0.066254
1.106000,0.065808
1.107000,0.065364
1.108000,0.064924
1.109000,0.064486
1.110000,0.064051
1.111000,0.063618
1.112000,0.063189
1.113000,0.062761
1.114000,0.062337
1.115000,0.061914
1.116000,0.061495
1.117000,0.061078
1.118000,0.060664
1.119000,0.060252
1.120000,0.059842
1.121000,0.059435
1.122000,0.059031
1.123000,0.058629
1.124000,0.058230
1.125000,0.057833
1.126000,0.057438
1.127000,0.057046
1.128000,0.056656
1.129000,0.056269
1.130000,0.055884
1.131000,0.055502
1.132000,0.055121
1.133000,0.054744
1.134000,0.054368
1.135000,0.053995
1.136000,0.053624
1.137000,0.053255
1.138000,0.052889
1.139000,0.052525
1.140000,0.052163
1.141000,0.051804
1.142000,0.051447
1.143000,0.051092
1.144000,0.050739
1.145000,0.050388
1.146000,0.050040
1.147000,0.049693
1.148000,0.049349
1.149000,0.049007
1.150000,0.048667
1.151000,0.048330
1.152000,0.047994
1.153000,0.047661
1.154000,0.047329
1.155000,0.047000
1.156000,0.046673
1.157000,0.046348
1.158000,0.046024
1.159000,0.045703
1.160000,0.045384
1.161000,0.045067
1.162000,0.044752
1.163000,0.044439
1.164000,0.044128
1.165000,0.043819
1.166000,0.043512
1.167000,0.043207
1.168000,0.042903
1.169000,0.042602
1.170000,0.042303
1.171000,0.042005
1.172000,0.041710
1.173000,0.041416
1.174000,0.041124
1.175000,0.040834
1.176000,0.040546
1.177000,0.040260
1.178000,0.039975
1.179000,0.039693
1.180000,0.039412
1.181000,0.039133
1.182000,0.038856
1.183000,0.038580
1.184000,0.038307
1.185000,0.038035
1.186000,0.037765
1.187000,0.037497
1.188000,0.037230
1.189000,0.036965
1.190000,0.036702
1.191000,0.036440
1.192000,0.036181
1.193000,0.035923
1.194000,0.035666
1.195000,0.035411
1.196000,0.035158
1.197000,0.034907
1.198000,0.034657
1.199000,0.034409
1.200000,0.034162
1.201000,0.033918
1.202000,0.033674
1.203000,0.033433
1.204000,0.033192
1.205000,0.032954
1.206000,0.032717
1.207000,0.032482
1.208000,0.032248
1.209000,0.032015
1.210000,0.031785
1.211000,0.031555
1.212000,0.031328
1.213000,0.031101
1.214000,0.030877
1.215000,0.030654
1.216000,0.030432
1.217000,0.030212
1.218000,0.029993
1.219000,0.029775
1.220000,0.029559
1.221000,0.029345
1.222000,0.029132
1.223000,0.028920
1.224000,0.028710
1.225000,0.028502
1.226000,0.028294
1.227000,0.028088
1.228000,0.027884
1.229000,0.027680
1.230000,0.027479
1.231000,0.027278
1.232000,0.027079
1.233000,0.026881
1.234000,0.026685
1.235000,0.026490
1.236000,0.026296
1.237000,0.026104
1.238000,0.025912
1.239000,0.025723
1.240000,0.025534
1.241000,0.025347
1.242000,0.025161
1.243000,0.024976
1.244000,0.024793
1.245000,0.024611
1.246000,0.024430
1.247000,0.024250
1.248000,0.024071
1.249000,0.023894
1.250000,0.023718
1.251000,0.023543
1.252000,0.023370
1.253000,0.023197
1.254000,0.023026
1.255000,0.022856
1.256000,0.022687
1.257000,0.022520
1.258000,0.022353
1.259000,0.022188
1.260000,0.022024
1.261000,0.021861
1.262000,0.021699
1.263000,0.021538
1.264000,0.021378
1.265000,0.021220
1.266000,0.021063
1.267000,0.020906
1.268000,0.020751
1.269000,0.020597
1.270000,0.020444
1.271000,0.020292
1.272000,0.020141
1.273000,0.019991
1.274000,0.019843
1.275000,0.019695
1.276000,0.019548
1.277000,0.019403
1.278000,0.019258
1.279000,0.019114
1.280000,0.018972
1.281000,0.018830
1.282000,0.018690
1.283000,0.018550
1.284000,0.018412
1.285000,0.018274
1.286000,0.018138
1.287000,0.018002
1.288000,0.017868
1.289000,0.017734
1.290000,0.017602
1.291000,0.017470
1.292000,0.017339
1.293000,0.017210
1.294000,0.017081
1.295000,0.016953
1.296000,0.016826
1.297000,0.016700
1.298000,0.016575
1.299000,0.016450
1.300000,0.016327
1.301000,0.016205
1.302000,0.016083
1.303000,0.015963
1.304000,0.015843
1.305000,0.015724
1.306000,0.015606
1.307000,0.015489
1.308000,0.015373
1.309000,0.015257
1.310000,0.015143
1.311000,0.015029
1.312000,0.014916
1.313000,0.014804
1.314000,0.014693
1.315000,0.014583
1.316000,0.014473
1.317000,0.014364
1.318000,0.014256
1.319000,0.014149
1.320000,0.014043
1.321000,0.013937
1.322000,0.013833
1.323000,0.013729
1.324000,0.013626
1.325000,0.013523
1.326000,0.013422
1.327000,0.013321
1.328000,0.013221
1.329000,0.013121
1.330000,0.013023
1.331000,0.012925
1.332000,0.012828
1.333000,0.012731
1.334000,0.012636
1.335000,0.012541
1.336000,0.012447
1.337000,0.012353
1.338000,0.012260
1.339000,0.012168
1.340000,0.012077
1.341000,0.011986
1.342000,0.011897
1.343000,0.011807
1.344000,0.011719
1.345000,0.011631
1.346000,0.011544
1.347000,0.011457
1.348000,0.011371
1.349000,0.011286
1.350000,0.011202
1.351000,0.011118
1.352000,0.011035
1.353000,0.010952
1.354000,0.010870
1.355000,0.010789
1.356000,0.010708
1.357000,0.010628
1.358000,0.010549
1.359000,0.010470
1.360000,0.010392
1.361000,0.010314
1.362000,0.010237
1.363000,0.010161
1.364000,0.010085
1.365000,0.010010
1.366000,0.009936
1.367000,0.009862
1.368000,0.009788
1.369000,0.009715
1.370000,0.009643
1.371000,0.009572
1.372000,0.009501
1.373000,0.009430
1.374000,0.009360
1.375000,0.009291
1.376000,0.009222
1.377000,0.009154
1.378000,0.009086
1.379000,0.009019
1.380000,0.008952
1.381000,0.008886
1.382000,0.008821
1.383000,0.008756
1.384000,0.008691
1.385000,0.008627
1.386000,0.008564
1.387000,0.008501
1.388000,0.008438
1.389000,0.008376
1.390000,0.008315
1.391000,0.008254
1.392000,0.008194
1.393000,0.008134
1.394000,0.008074
1.395000,0.008015
1.396000,0.007957
